instrument_key,float_mktcap_hkd,total_mktcap_hkd,circulating_mktcap_hkd,market_cap_field_name,market_cap_as_of_date,market_cap_source_label,market_cap_currency,market_cap_admissibility_note,latest_turnover_hkd,latest_volume_shares,liquidity_field_name,liquidity_as_of_date,liquidity_source_label,liquidity_currency,as_of_date,source_label
09893,,6476879231.000000,6476879231.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,6253250.000000,3245000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09890,,6755129369.000000,6755129369.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,11171417.000000,868000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09889,,24867649291.000000,4144608510.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2137930.000000,598000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09888,,352571430938.000000,285351001914.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1081746096.000000,8435893.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09887,,12758908970.000000,9832828028.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,33170210.000000,518572.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09886,,1213915065.000000,1213915065.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,3076820.000000,3345000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09885,,2655984739.000000,2655984739.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4761333.000000,1230800.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09882,,1000000000.000000,1000000000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,29840.000000,24000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09881,,1676774100.000000,1676774100.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09880,,62371430115.000000,53615915564.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2179730576.000000,18114943.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09879,,8180460000.000000,8180460000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4351770.000000,489000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09878,,3832819356.000000,3610477687.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2754218.000000,407025.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09877,,3541750292.000000,2634499714.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,387604.000000,46000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09876,,831600000.000000,831600000.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,240060.000000,80000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09869,,1669803332.000000,1669803332.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1914685.000000,1416000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09868,,119844850511.000000,98015713622.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1229973392.000000,19658996.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09866,,105824549792.000000,99471719792.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,469900480.000000,10979887.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09863,,60682963987.000000,48273091935.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,263849953.000000,6186018.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09860,,3352472004.000000,3352472004.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2135615.000000,462500.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09858,,12827452169.000000,12827452169.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,149231948.000000,48942792.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09857,,903743068.000000,903743068.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,82339.000000,32900.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09846,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,146103.000000,30600.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09845,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,94529.000000,6350.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09840,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,6213.000000,15.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09839,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,4142.000000,1000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09836,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09834,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,24498.000000,340.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09829,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09826,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,33415.000000,4250.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09824,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09820,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1258.000000,150.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09817,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,1488.000000,80.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09814,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,2472.000000,400.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09812,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09810,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,0.000000,0.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09809,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,77605.000000,5000.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
09807,,0.000000,0.000000,eastmoney_f20_total_market_cap;eastmoney_f21_circulating_market_cap,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,Public Eastmoney HK quote snapshot. f20/f21 are treated as total/circulating market cap reference only; do not promote to float_mktcap_hkd or verified fact truth.,138037.000000,16130.000000,eastmoney_f6_turnover;eastmoney_f5_volume,2026-05-25,eastmoney_hk_spot_market_snapshot,HKD,2026-05-25,eastmoney_hk_spot_market_snapshot
